State,Site ID,Plot ID,year,drainage treatment ,crop ,yield (kg/ha)
OH,DEFI_R,9,1997,controlled drainage with subirrigation,corn,"9,560"
OH,DEFI_R,11,1997,free drainage,corn,"8,361"
OH,DEFI_R,6,1999,controlled drainage with subirrigation,corn,9164
OH,DEFI_R,7,1999,controlled drainage with subirrigation,corn,8286
OH,DEFI_R,8,1999,controlled drainage with subirrigation,soy,"2,152"
OH,DEFI_R,9,1999,controlled drainage with subirrigation,soy,"2,576"
OH,DEFI_R,11,1999,free drainage,soy,"1,493"
OH,DEFI_R,11,1999,free drainage,corn,7721
OH,DEFI_R,6,2000,controlled drainage with subirrigation,soy,504
OH,DEFI_R,7,2000,controlled drainage with subirrigation,soy,551
OH,DEFI_R,8,2000,controlled drainage with subirrigation,corn,4745
OH,DEFI_R,9,2000,controlled drainage with subirrigation,corn,4350
OH,DEFI_R,11,2000,free drainage,corn,4507
OH,DEFI_R,11,2000,free drainage,soy,679
OH,DEFI_R,6,2001,controlled drainage with subirrigation,corn,"5,197"
OH,DEFI_R,7,2001,controlled drainage with subirrigation,corn,"4,394"
OH,DEFI_R,8,2001,controlled drainage with subirrigation,soy,"1,278"
OH,DEFI_R,9,2001,controlled drainage with subirrigation,soy,841
OH,DEFI_R,11,2001,free drainage,soy,726
OH,DEFI_R,11,2001,free drainage,corn,"5,172"
OH,DEFI_R,6,2002,controlled drainage with subirrigation,soy,"1,520"
OH,DEFI_R,7,2002,controlled drainage with subirrigation,soy,"1,641"
OH,DEFI_R,8,2002,controlled drainage with subirrigation,corn,"6,748"
OH,DEFI_R,9,2002,controlled drainage with subirrigation,corn,"6,013"
OH,DEFI_R,11,2002,free drainage,corn,"6,767"
OH,DEFI_R,11,2002,free drainage,soy,"1,412"
OH,DEFI_R,6,2003,controlled drainage with subirrigation,corn,"7,219"
OH,DEFI_R,7,2003,controlled drainage with subirrigation,corn,"6,484"
OH,DEFI_R,8,2003,controlled drainage with subirrigation,soy,"2,374"
OH,DEFI_R,9,2003,controlled drainage with subirrigation,soy,"2,482"
OH,DEFI_R,11,2003,free drainage,soy,"2,226"
OH,DEFI_R,11,2003,free drainage,corn,"7,752"
OH,DEFI_R,6,2004,controlled drainage with subirrigation,soy,"2,239"
OH,DEFI_R,7,2004,controlled drainage with subirrigation,soy,"1,775"
OH,DEFI_R,8,2004,controlled drainage with subirrigation,corn,"6,340"
OH,DEFI_R,9,2004,controlled drainage with subirrigation,corn,"7,062"
OH,DEFI_R,11,2004,free drainage,corn,"4,733"
OH,DEFI_R,11,2004,free drainage,soy,"1,991"
OH,DEFI_R,6,2005,controlled drainage with subirrigation,corn,"5,787"
OH,DEFI_R,7,2005,controlled drainage with subirrigation,corn,"5,787"
OH,DEFI_R,8,2005,controlled drainage with subirrigation,soy,"1,459"
OH,DEFI_R,9,2005,controlled drainage with subirrigation,soy,"1,601"
OH,DEFI_R,11,2005,free drainage,soy,"2,313"
OH,DEFI_R,11,2005,free drainage,corn,"6,227"
OH,DEFI_R,6,2006,controlled drainage with subirrigation,corn,"1,525"
OH,DEFI_R,7,2006,controlled drainage with subirrigation,corn,"2,348"
OH,DEFI_R,8,2006,controlled drainage with subirrigation,corn,"5,467"
OH,DEFI_R,9,2006,controlled drainage with subirrigation,corn,"4,771"
OH,DEFI_R,11,2006,free drainage,corn,"4,984"
OH,DEFI_R,6,2007,controlled drainage with subirrigation,soy,"3,092"
OH,DEFI_R,7,2007,controlled drainage with subirrigation,soy,"2,883"
OH,DEFI_R,8,2007,controlled drainage with subirrigation,soy,"2,511"
OH,DEFI_R,9,2007,controlled drainage with subirrigation,soy,"1,840"
OH,DEFI_R,6,2008,controlled drainage with subirrigation,soy,"1,866"
OH,DEFI_R,7,2008,controlled drainage with subirrigation,soy,"1,831"
OH,DEFI_R,8,2008,controlled drainage with subirrigation,soy,"2,195"
OH,DEFI_R,9,2008,controlled drainage with subirrigation,soy,"2,133"
ND,FAIRM,CD/SI,2015,controlled drainage with subirrigation,soy,3745.8
ND,FAIRM,UD,2015,no drainage,corn,11035
ND,FAIRM,CD/SI,2016,controlled drainage with subirrigation,corn,9672.9
ND,FAIRM,UD,2016,no drainage,corn,10382.2
OH,FULTON,D,1996,free drainage,corn,6839
OH,FULTON,S,1996,controlled drainage with subirrigation,corn,11711
OH,FULTON,D,1996,free drainage,soy,3102
OH,FULTON,S,1996,controlled drainage with subirrigation,soy,4552
OH,FULTON,D,1997,free drainage,corn,10705
OH,FULTON,S,1997,controlled drainage with subirrigation,corn,11962
OH,FULTON,D,1997,free drainage,soy,4073
OH,FULTON,S,1997,controlled drainage with subirrigation,soy,4248
OH,FULTON,D,1998,free drainage,corn,11711
OH,FULTON,S,1998,controlled drainage with subirrigation,corn,13232
OH,FULTON,D,1998,free drainage,soy,4248
OH,FULTON,S,1998,controlled drainage with subirrigation,soy,4464
OH,FULTON,D,1999,free drainage,corn,8536
OH,FULTON,S,1999,controlled drainage with subirrigation,corn,12025
OH,FULTON,D,1999,free drainage,soy,3675
OH,FULTON,S,1999,controlled drainage with subirrigation,soy,4639
OH,FULTON,D,2000,free drainage,corn,10328
OH,FULTON,S,2000,controlled drainage with subirrigation,corn,11409
OH,FULTON,D,2000,free drainage,soy,3392
OH,FULTON,S,2000,controlled drainage with subirrigation,soy,3695
OH,FULTON,D,2001,free drainage,corn,4570
OH,FULTON,S,2001,controlled drainage with subirrigation,corn,12063
OH,FULTON,D,2001,free drainage,soy,3250
OH,FULTON,S,2001,controlled drainage with subirrigation,soy,4127
OH,FULTON,D,2002,free drainage,corn,5393
OH,FULTON,S,2002,controlled drainage with subirrigation,corn,12214
OH,FULTON,D,2002,free drainage,soy,2724
OH,FULTON,S,2002,controlled drainage with subirrigation,soy,4005
OH,FULTON,D,2003,free drainage,corn,14552
OH,FULTON,S,2003,controlled drainage with subirrigation,corn,14615
OH,FULTON,D,2003,free drainage,soy,2630
OH,FULTON,S,2003,controlled drainage with subirrigation,soy,2562
OH,FULTON,D,2004,free drainage,corn,8172
OH,FULTON,S,2004,controlled drainage with subirrigation,corn,12698
OH,FULTON,D,2004,free drainage,soy,4046
OH,FULTON,S,2004,controlled drainage with subirrigation,soy,4349
OH,FULTON,D,2005,free drainage,corn,9171
OH,FULTON,S,2005,controlled drainage with subirrigation,corn,11610
OH,FULTON,D,2006,free drainage,corn,10309
OH,FULTON,S,2006,controlled drainage with subirrigation,corn,11566
OH,FULTON,D,2007,free drainage,soy,3951
OH,FULTON,S,2007,controlled drainage with subirrigation,soy,4167
OH,FULTON,D,2008,free drainage,corn,7480
OH,FULTON,S,2008,controlled drainage with subirrigation,corn,10812
OH,HARDIN,North,2007,free drainage,corn,6779.2
OH,HARDIN,South,2007,controlled drainage,corn,6779.2
OH,HARDIN,North,2008,free drainage,soy,2181.6
OH,HARDIN,South,2008,controlled drainage,soy,2181.6
OH,HARDIN,North,2009,free drainage,corn,9101.7
OH,HARDIN,South,2009,controlled drainage,corn,9101.7
OH,HARDIN,North,2010,free drainage,soy,3718.9
OH,HARDIN,South,2010,controlled drainage,soy,3718.9
OH,HARDIN,North,2011,free drainage,corn,11800.8
OH,HARDIN,South,2011,controlled drainage,corn,11800.8
OH,HARDIN,North,2012,free drainage,soy,4716.2
OH,HARDIN,South,2012,controlled drainage,soy,4716.2
OH,HARDIN_NW,North,2008,free drainage,corn,6610
OH,HARDIN_NW,South,2008,controlled drainage,corn,7550
OH,HARDIN_NW,North,2009,free drainage,soy,3700
OH,HARDIN_NW,South,2009,controlled drainage,soy,3860
OH,HARDIN_NW,North,2010,free drainage,corn,12170
OH,HARDIN_NW,South,2010,controlled drainage,corn,12840
OH,HARDIN_NW,North,2011,free drainage,soy,4360
OH,HARDIN_NW,South,2011,controlled drainage,soy,4450
MO,MUDS1,101,2002,controlled drainage with subirrigation,soy,2683
MO,MUDS1,102,2002,controlled drainage with subirrigation,corn,7266
MO,MUDS1,103,2002,controlled drainage with subirrigation,soy,2912
MO,MUDS1,104,2002,controlled drainage with subirrigation,corn,6961
MO,MUDS1,107,2002,no drainage,soy,2441
MO,MUDS1,108,2002,no drainage,corn,4064
MO,MUDS1,111,2002,no drainage,soy,2520
MO,MUDS1,112,2002,no drainage,corn,4366
MO,MUDS1,113,2002,free drainage,soy,2943
MO,MUDS1,114,2002,free drainage,corn,4802
MO,MUDS1,115,2002,free drainage,soy,2895
MO,MUDS1,116,2002,free drainage,corn,4388
MO,MUDS1,203,2002,controlled drainage with subirrigation,corn,NA
MO,MUDS1,204,2002,controlled drainage with subirrigation,soy,3043
MO,MUDS1,205,2002,free drainage,soy,2781
MO,MUDS1,206,2002,free drainage,corn,4565
MO,MUDS1,207,2002,free drainage,corn,4406
MO,MUDS1,208,2002,free drainage,soy,3020
MO,MUDS1,209,2002,no drainage,soy,2263
MO,MUDS1,210,2002,no drainage,corn,NA
MO,MUDS1,211,2002,controlled drainage with subirrigation,soy,2796
MO,MUDS1,212,2002,controlled drainage with subirrigation,corn,NA
MO,MUDS1,215,2002,no drainage,corn,3124
MO,MUDS1,216,2002,no drainage,soy,2326
MO,MUDS1,301,2002,no drainage,soy,2330
MO,MUDS1,302,2002,no drainage,corn,3423
MO,MUDS1,303,2002,controlled drainage with subirrigation,soy,3245
MO,MUDS1,304,2002,controlled drainage with subirrigation,corn,7981
MO,MUDS1,307,2002,controlled drainage with subirrigation,corn,7049
MO,MUDS1,308,2002,controlled drainage with subirrigation,soy,3436
MO,MUDS1,309,2002,no drainage,soy,2456
MO,MUDS1,310,2002,no drainage,corn,3693
MO,MUDS1,311,2002,free drainage,soy,3023
MO,MUDS1,312,2002,free drainage,corn,4708
MO,MUDS1,315,2002,free drainage,corn,5273
MO,MUDS1,316,2002,free drainage,soy,3385
MO,MUDS1,403,2002,free drainage,corn,4760
MO,MUDS1,404,2002,free drainage,soy,2984
MO,MUDS1,405,2002,no drainage,corn,4089
MO,MUDS1,406,2002,no drainage,soy,2550
MO,MUDS1,407,2002,free drainage,soy,3312
MO,MUDS1,408,2002,free drainage,corn,6155
MO,MUDS1,409,2002,controlled drainage with subirrigation,corn,7288
MO,MUDS1,410,2002,controlled drainage with subirrigation,soy,3033
MO,MUDS1,411,2002,controlled drainage with subirrigation,corn,5632
MO,MUDS1,412,2002,controlled drainage with subirrigation,soy,2907
MO,MUDS1,415,2002,no drainage,corn,3981
MO,MUDS1,416,2002,no drainage,soy,2517
MO,MUDS1,101,2003,controlled drainage with subirrigation,corn,8367
MO,MUDS1,102,2003,controlled drainage with subirrigation,soy,2999
MO,MUDS1,103,2003,controlled drainage with subirrigation,corn,7670
MO,MUDS1,104,2003,controlled drainage with subirrigation,soy,2986
MO,MUDS1,107,2003,no drainage,corn,7193
MO,MUDS1,108,2003,no drainage,soy,2717
MO,MUDS1,111,2003,no drainage,corn,6779
MO,MUDS1,112,2003,no drainage,soy,2643
MO,MUDS1,113,2003,free drainage,corn,7143
MO,MUDS1,114,2003,free drainage,soy,3174
MO,MUDS1,115,2003,free drainage,corn,8417
MO,MUDS1,116,2003,free drainage,soy,3040
MO,MUDS1,203,2003,controlled drainage with subirrigation,soy,3228
MO,MUDS1,204,2003,controlled drainage with subirrigation,corn,7746
MO,MUDS1,205,2003,free drainage,corn,7357
MO,MUDS1,206,2003,free drainage,soy,3201
MO,MUDS1,207,2003,free drainage,soy,3215
MO,MUDS1,208,2003,free drainage,corn,7457
MO,MUDS1,209,2003,no drainage,corn,4024
MO,MUDS1,210,2003,no drainage,soy,2656
MO,MUDS1,211,2003,controlled drainage with subirrigation,corn,8694
MO,MUDS1,212,2003,controlled drainage with subirrigation,soy,3188
MO,MUDS1,215,2003,no drainage,soy,2912
MO,MUDS1,216,2003,no drainage,corn,5480
MO,MUDS1,301,2003,no drainage,corn,6986
MO,MUDS1,302,2003,no drainage,soy,2791
MO,MUDS1,303,2003,controlled drainage with subirrigation,corn,8267
MO,MUDS1,304,2003,controlled drainage with subirrigation,soy,3080
MO,MUDS1,307,2003,controlled drainage with subirrigation,soy,3524
MO,MUDS1,308,2003,controlled drainage with subirrigation,corn,11085
MO,MUDS1,309,2003,no drainage,corn,6949
MO,MUDS1,310,2003,no drainage,soy,2784
MO,MUDS1,311,2003,free drainage,corn,7614
MO,MUDS1,312,2003,free drainage,soy,3141
MO,MUDS1,315,2003,free drainage,soy,3410
MO,MUDS1,316,2003,free drainage,corn,11343
MO,MUDS1,403,2003,free drainage,soy,3147
MO,MUDS1,404,2003,free drainage,corn,8148
MO,MUDS1,405,2003,no drainage,soy,2737
MO,MUDS1,406,2003,no drainage,corn,7168
MO,MUDS1,407,2003,free drainage,corn,9572
MO,MUDS1,408,2003,free drainage,soy,3638
MO,MUDS1,409,2003,controlled drainage with subirrigation,soy,3161
MO,MUDS1,410,2003,controlled drainage with subirrigation,corn,7407
MO,MUDS1,411,2003,controlled drainage with subirrigation,soy,3006
MO,MUDS1,412,2003,controlled drainage with subirrigation,corn,7558
MO,MUDS1,415,2003,no drainage,soy,2919
MO,MUDS1,416,2003,no drainage,corn,7783
MO,MUDS1,101,2004,controlled drainage with subirrigation,soy,4950
MO,MUDS1,102,2004,controlled drainage with subirrigation,corn,8772
MO,MUDS1,103,2004,controlled drainage with subirrigation,soy,4472
MO,MUDS1,104,2004,controlled drainage with subirrigation,corn,3178
MO,MUDS1,107,2004,no drainage,soy,3201
MO,MUDS1,108,2004,no drainage,corn,5980
MO,MUDS1,111,2004,no drainage,soy,3705
MO,MUDS1,112,2004,no drainage,corn,4149
MO,MUDS1,113,2004,free drainage,soy,4837
MO,MUDS1,114,2004,free drainage,corn,6924
MO,MUDS1,115,2004,free drainage,soy,4755
MO,MUDS1,116,2004,free drainage,corn,6814
MO,MUDS1,203,2004,controlled drainage with subirrigation,corn,7536
MO,MUDS1,204,2004,controlled drainage with subirrigation,soy,4778
MO,MUDS1,205,2004,free drainage,soy,4886
MO,MUDS1,206,2004,free drainage,corn,7237
MO,MUDS1,207,2004,free drainage,corn,7721
MO,MUDS1,208,2004,free drainage,soy,4741
MO,MUDS1,209,2004,no drainage,soy,3948
MO,MUDS1,210,2004,no drainage,corn,5756
MO,MUDS1,211,2004,controlled drainage with subirrigation,soy,4880
MO,MUDS1,212,2004,controlled drainage with subirrigation,corn,5009
MO,MUDS1,215,2004,no drainage,corn,6340
MO,MUDS1,216,2004,no drainage,soy,2979
MO,MUDS1,301,2004,no drainage,soy,3685
MO,MUDS1,302,2004,no drainage,corn,6811
MO,MUDS1,303,2004,controlled drainage with subirrigation,soy,4929
MO,MUDS1,304,2004,controlled drainage with subirrigation,corn,8170
MO,MUDS1,307,2004,controlled drainage with subirrigation,corn,3957
MO,MUDS1,308,2004,controlled drainage with subirrigation,soy,4400
MO,MUDS1,309,2004,no drainage,soy,3423
MO,MUDS1,310,2004,no drainage,corn,5913
MO,MUDS1,311,2004,free drainage,soy,4623
MO,MUDS1,312,2004,free drainage,corn,8778
MO,MUDS1,315,2004,free drainage,corn,6668
MO,MUDS1,316,2004,free drainage,soy,4891
MO,MUDS1,403,2004,free drainage,corn,7476
MO,MUDS1,404,2004,free drainage,soy,4931
MO,MUDS1,405,2004,no drainage,corn,5333
MO,MUDS1,406,2004,no drainage,soy,3968
MO,MUDS1,407,2004,free drainage,soy,4869
MO,MUDS1,408,2004,free drainage,corn,9657
MO,MUDS1,409,2004,controlled drainage with subirrigation,corn,4319
MO,MUDS1,410,2004,controlled drainage with subirrigation,soy,4771
MO,MUDS1,411,2004,controlled drainage with subirrigation,corn,3726
MO,MUDS1,412,2004,controlled drainage with subirrigation,soy,4701
MO,MUDS1,415,2004,no drainage,corn,4940
MO,MUDS1,416,2004,no drainage,soy,2609
MO,MUDS1,101,2004,controlled drainage with subirrigation, ,NA
MO,MUDS1,102,2004,controlled drainage with subirrigation,corn,13430
MO,MUDS1,103,2004,controlled drainage with subirrigation, ,NA
MO,MUDS1,104,2004,controlled drainage with subirrigation,corn,13157
MO,MUDS1,107,2004,no drainage, ,NA
MO,MUDS1,108,2004,no drainage,corn,10092
MO,MUDS1,111,2004,no drainage, ,NA
MO,MUDS1,112,2004,no drainage,corn,12027
MO,MUDS1,113,2004,free drainage, ,NA
MO,MUDS1,114,2004,free drainage,corn,12686
MO,MUDS1,115,2004,free drainage, ,NA
MO,MUDS1,116,2004,free drainage,corn,13044
MO,MUDS1,203,2004,controlled drainage with subirrigation,corn,13979
MO,MUDS1,204,2004,controlled drainage with subirrigation, ,NA
MO,MUDS1,205,2004,free drainage, ,NA
MO,MUDS1,206,2004,free drainage,corn,13464
MO,MUDS1,207,2004,free drainage,corn,13209
MO,MUDS1,208,2004,free drainage, ,NA
MO,MUDS1,209,2004,no drainage, ,NA
